"","MVIR1HS101D0PBMC1RSQ1","MVIR1HS107D0PBMC1RSQ1","MVIR1HS109D0PBMC1RSQ1","MVIR1HS10D0PBMC1RSQ4","MVIR1HS111D0PBMC1RSQ1","MVIR1HS127D0PBMC1RSQ1","MVIR1HS130D0PBMC1RSQ1","MVIR1HS131D0PBMC1RSQ1","MVIR1HS143D0PBMC1RSQ1","MVIR1HS148D0PBMC1RSQ1","MVIR1HS149D0PBMC1RSQ1","MVIR1HS150D0PBMC1RSQ1","MVIR1HS151D0PBMC1RSQ1","MVIR1HS152D0PBMC1RSQ1","MVIR1HS154D0PBMC1RSQ1","MVIR1HS156D0PBMC1RSQ1","MVIR1HS157D0PBMC1RSQ1","MVIR1HS158D0PBMC1RSQ1","MVIR1HS161D0PBMC1RSQ1","MVIR1HS162D0PBMC1RSQ1","MVIR1HS165D0PBMC1RSQ1","MVIR1HS16D0PBMC1RSQ2","MVIR1HS170D0PBMC1RSQ1","MVIR1HS172D0PBMC1RSQ1","MVIR1HS175D0PBMC1RSQ1","MVIR1HS176D0PBMC1RSQ1","MVIR1HS185D0PBMC1RSQ1","MVIR1HS186D0PBMC1RSQ1","MVIR1HS187D0PBMC1RSQ1","MVIR1HS188D0PBMC1RSQ1","MVIR1HS191D0PBMC1RSQ1","MVIR1HS193D0PBMC1RSQ1","MVIR1HS194D0PBMC1RSQ1","MVIR1HS195D0PBMC1RSQ1","MVIR1HS196D0PBMC1RSQ1","MVIR1HS197D0PBMC1RSQ1","MVIR1HS199D0PBMC1RSQ1","MVIR1HS1D0PBMC1RSQ2","MVIR1HS200D0PBMC1RSQ1","MVIR1HS203D0PBMC1RSQ1","MVIR1HS204D0PBMC1RSQ1","MVIR1HS206D0PBMC1RSQ1","MVIR1HS207D0PBMC1RSQ1","MVIR1HS209D0PBMC1RSQ1","MVIR1HS211D0PBMC1RSQ1","MVIR1HS21D0PBMC1RSQ4","MVIR1HS224D0PBMC1RSQ1","MVIR1HS232D0PBMC1RSQ1","MVIR1HS233D0PBMC1RSQ1","MVIR1HS237D0PBMC1RSQ1","MVIR1HS23D0PBMC1RSQ1","MVIR1HS250D0PBMC1RSQ1","MVIR1HS253D0PBMC1RSQ1","MVIR1HS254D0PBMC1RSQ1","MVIR1HS256D0PBMC1RSQ1","MVIR1HS262D0PBMC1RSQ1","MVIR1HS265D0PBMC1RSQ1","MVIR1HS271D0PBMC1RSQ1","MVIR1HS283D0PBMC1RSQ1","MVIR1HS287D0PBMC1RSQ1","MVIR1HS288D0PBMC1RSQ1","MVIR1HS290D0PBMC1RSQ1","MVIR1HS292D0PBMC1RSQ1","MVIR1HS293D0PBMC1RSQ1","MVIR1HS294D0PBMC1RSQ1","MVIR1HS296D0PBMC1RSQ1","MVIR1HS304D0PBMC1RSQ1","MVIR1HS306D0PBMC1RSQ1","MVIR1HS313D0PBMC1RSQ1","MVIR1HS314D0PBMC1RSQ1","MVIR1HS315D0PBMC1RSQ1","MVIR1HS316D0PBMC1RSQ1","MVIR1HS317D0PBMC1RSQ1","MVIR1HS318D0PBMC1RSQ1","MVIR1HS31D0PBMC1RSQ1","MVIR1HS324D0PBMC1RSQ1","MVIR1HS326D0PBMC1RSQ1","MVIR1HS327D0PBMC1RSQ1","MVIR1HS328D0PBMC1RSQ1","MVIR1HS331D0PBMC1RSQ1","MVIR1HS340D0PBMC1RSQ1","MVIR1HS342D0PBMC1RSQ1","MVIR1HS343D0PBMC1RSQ1","MVIR1HS344D0PBMC1RSQ1","MVIR1HS345D0PBMC1RSQ1","MVIR1HS353D0PBMC1RSQ1","MVIR1HS38D0PBMC1RSQ4","MVIR1HS419D0PBMC1RSQ1","MVIR1HS43D0PBMC1RSQ1","MVIR1HS44D0PBMC1RSQ1","MVIR1HS450D0PBMC1RSQ1","MVIR1HS45D0PBMC1RSQ1","MVIR1HS47D0PBMC1RSQ1","MVIR1HS51D0PBMC1RSQ1","MVIR1HS52D0PBMC1RSQ1","MVIR1HS53D0PBMC1RSQ1","MVIR1HS57D0PBMC1RSQ1","MVIR1HS59D0PBMC1RSQ1","MVIR1HS60D0PBMC1RSQ1","MVIR1HS62D0PBMC1RSQ1","MVIR1HS64D0PBMC1RSQ1","MVIR1HS65D0PBMC1RSQ1","MVIR1HS66D0PBMC1RSQ1","MVIR1HS72D0PBMC1RSQ1","MVIR1HS76D0PBMC1RSQ1","MVIR1HS77D0PBMC1RSQ1","MVIR1HS78D0PBMC1RSQ1","MVIR1HS92D0PBMC1RSQ1","MVIR1HS93D0PBMC1RSQ1","MVIR1HS94D0PBMC1RSQ1","MVIR1HS95D0PBMC1RSQ1","MVIR1HS9D0PBMC1RSQ2"
"ENSG00000282572",7.71480639,7.953903834,7.652138692,9.055572981,7.798505342,6.616006159,8.259387421,8.366200204,9.324783971,8.675520642,7.262117449,6.60699124,7.459327753,7.48023196,8.121012688,7.086016501,7.758263785,8.738794665,7.050120437,9.777137114,7.766015796,11.2543809,6.728840008,7.924249334,6.661998005,7.114556744,8.840820933,7.19330912,6.847882565,8.310234769,6.865880867,7.519946934,6.147180255,6.79963785,7.513458592,9.176714816,6.662242345,8.047331461,7.036253412,8.367885919,9.491518759,6.774102136,6.948728792,9.210080051,8.591289776,7.86916604,7.600284861,6.996070462,7.565791586,7.308474697,7.330576504,7.11412044,7.558029641,7.67206191,6.681237703,6.912907591,6.890638039,7.978852128,7.324355129,8.169155583,7.043208206,8.764635263,7.812510848,7.487654412,7.36754579,7.879224096,7.456282894,7.348173323,7.74111774,7.327923483,7.350752492,7.091026035,7.114932818,7.476757354,7.572750917,7.074328074,8.133046041,7.2782726,6.688293147,7.253702165,9.451981733,6.565377529,7.467910542,7.233982582,7.985710264,6.632934391,8.580512237,8.282662769,8.588847869,7.997226513,7.265372751,9.047141924,9.359924794,10.2055557,8.99802709,9.307394813,8.095858126,9.723381283,8.470426803,9.07612726,8.372727451,9.922532374,9.21230411,8.179543618,7.050374758,7.910178944,8.077227575,7.978874688,7.322461016,8.339267371,7.92874173,8.548952022
"ENSG00000230202",10.45410007,10.03281342,9.784597898,7.32959767,7.936393242,6.973280504,7.806336793,7.666173309,7.961284121,7.940866024,7.971491216,7.200903554,7.746629754,7.48023196,7.56544398,7.703168356,7.767297778,7.44776959,7.244864692,7.126888412,7.072115556,7.13666624,7.121600003,9.80312465,7.301736296,7.486275547,10.53530503,6.664110603,7.303956804,7.593178347,7.548700997,7.080725172,7.422646968,7.764615026,7.642645574,6.509769346,7.894832788,8.407391362,10.52006441,6.928300145,6.97827596,7.373852119,7.644669237,7.58122457,7.124175918,7.737176715,7.382944851,7.905668365,7.215164272,7.199394649,7.024662372,7.782061985,7.241483916,7.59736922,7.57957022,6.929959011,7.674731559,9.923411321,7.428126519,7.784033302,7.521774897,7.073317583,7.685234632,7.418105051,7.378234246,7.583291856,7.396028463,7.484913472,10.23016932,7.454655115,6.828064066,7.043083751,7.308714742,7.518153253,8.929537037,7.584764494,7.619189472,7.604166814,7.80018721,7.11856703,7.550225735,7.836408647,9.387076378,7.465855811,7.449969816,7.670385069,7.968248597,7.55302722,7.95389203,8.299021801,7.260024354,7.716145364,7.638337078,7.873002606,10.06344494,7.527389949,8.03206009,10.15490735,7.780939858,8.484106641,9.918303571,7.930349954,7.616572612,7.952315171,7.842052051,7.546918629,7.223152688,7.374446881,7.655602408,7.415544996,7.915902351,8.555451326
"ENSG00000100362",6.337162653,7.670249924,6.938558525,7.493954839,6.001101864,6.523491763,6.266003659,5.576612682,6.633422895,5.880163382,8.277773004,5.847077009,7.486920438,8.251209937,6.83941282,8.351959418,8.376040478,7.169337014,6.291012771,7.391801911,9.323444816,5.234901474,8.215917829,7.275583996,6.632237046,6.383560989,8.023073475,5.976130601,6.618535367,6.270224702,7.555394169,7.412714726,7.372585545,8.972172252,6.807489931,7.035267611,7.761239403,6.91395841,7.411533754,7.664554378,7.72409137,6.949306728,7.034943054,7.130296228,7.432704535,7.179658326,8.208125296,8.763524006,6.516084854,9.832470433,8.856655715,6.82273123,6.341972818,8.031777829,6.467889159,6.552473306,8.096641859,8.035654782,6.460701763,8.121151645,6.995106538,7.899155328,7.965620302,8.052756426,7.584674087,7.975502983,7.223788722,8.88577956,8.69859166,6.670552978,7.023531156,7.368480474,6.463409043,8.003451611,5.234901474,7.398227979,7.832618677,8.230013482,7.977882531,7.543480188,7.028195599,6.262585961,7.18469375,6.547633384,7.859896413,8.347629948,8.424135097,7.837761182,7.637513168,6.218450569,7.221944435,7.940351974,6.481016252,5.974363416,6.494730776,5.918841112,7.04904093,6.613228482,6.670711369,7.279314748,6.045041248,6.533051938,6.049922486,8.613343466,6.770862374,6.471139079,7.058986751,6.822110504,5.500735945,7.437094618,6.473329122,6.998166117
"ENSG00000144791",10.81327969,9.826253536,9.937779185,9.401423702,9.995307309,9.041876708,11.27753378,10.51841036,11.0826998,11.22618409,10.79314196,9.213675157,9.800295095,8.467887426,10.09623965,9.467610944,8.890735992,9.4704406,11.02209255,9.274431217,9.465924222,8.347425641,9.74506268,9.232414616,9.707838527,8.881315849,8.006645933,9.540370128,9.133142422,8.384575396,9.451201768,9.797905638,9.665102235,8.544142602,8.74167477,8.257205244,8.717450338,9.921249884,8.598993263,8.865700607,8.569063706,9.103152912,9.758829718,8.23026165,8.945819103,10.73626913,9.309949188,8.232735145,9.134210166,9.144800726,9.5306974,8.582883501,8.728147251,8.324487744,8.696913671,9.448074905,8.679860087,8.796760344,9.100542667,8.494072683,9.26582705,8.949698573,8.534545406,8.506431932,9.688885704,8.438305588,8.937049205,8.849851613,8.576321181,8.583930895,9.690923794,9.445414913,9.581747423,8.761958714,10.58660928,8.606367237,8.612649122,9.080500264,9.47761663,9.172658605,8.587014868,9.451363223,9.944158591,8.856824893,8.790792647,8.754628121,10.5374381,8.97804575,10.61586644,10.68775405,9.568713399,10.65587588,10.8274256,11.58254142,10.84855602,11.29418774,11.28676085,11.15747188,10.82281972,11.029817,10.91770115,10.55777091,11.05534937,10.90816844,10.80336788,9.559349168,9.990471365,9.783270094,9.946649237,10.43407258,9.837787674,9.967694925
"ENSG00000125257",9.853995388,9.883551811,9.392044248,9.482487976,9.834823054,8.518518995,10.27469483,8.975505405,9.486719946,11.1840485,10.73674355,9.241391847,9.450587404,9.946416545,9.656036379,11.27605549,9.925059542,8.606277037,9.560653262,8.859541249,10.22878302,7.083449046,11.18458227,8.925862244,8.930502783,8.006644278,8.963254319,9.334366857,8.693195494,10.39616003,9.423297054,9.783275277,9.946534372,10.7408702,10.28281185,9.865062441,9.331726735,9.042236375,8.759803723,9.630194208,8.929966101,9.509966635,9.839881114,9.533910503,9.845555294,9.711211272,9.088630295,10.46361202,9.962598245,11.57537999,11.78860723,9.350656862,8.970086557,9.785060821,9.302710711,9.434605146,9.042514013,9.972948078,9.053506629,9.355269664,8.697443768,10.52276607,10.8739164,10.25747257,9.669374257,8.976509395,9.02465056,10.58973753,9.697144922,8.636140787,9.662647469,9.59570783,8.79411283,9.241593142,10.73233252,8.980347579,8.478504075,9.769503197,9.474489446,8.471046252,10.16581627,7.849721173,9.745641383,8.639080727,10.72762657,9.915293989,10.44566958,9.708960011,11.63762563,10.54704427,10.40942005,11.52168608,11.91313008,9.330634808,8.860034356,9.571052117,9.765782962,9.493702571,9.595307296,10.87959444,10.58169201,9.704555136,9.534786759,12.05207184,9.378384022,10.01302794,10.16211532,10.07231139,8.615658417,10.99321016,9.03585707,8.673585357
"ENSG00000279077",7.785681346,7.258649987,6.766446191,6.89185516,7.135698418,5.796408058,7.690256978,7.214807669,7.559472729,8.37273054,7.952318249,6.755979353,6.467669352,5.62324984,7.290277376,5.985968445,6.116641229,6.578771227,7.482279803,6.858419084,6.341435106,7.610521917,6.078162472,6.419318318,6.504100077,5.234901474,6.336910349,5.955676234,5.789875154,5.684082444,5.940600204,6.111737445,6.89474161,5.234901474,5.903176887,5.234901474,5.56245973,7.80277077,5.820795098,6.153600147,6.075647265,5.753553693,6.966470975,5.497216002,6.203188288,7.224275806,6.339352835,5.234901474,6.164249114,5.479384761,5.539660178,5.721284264,5.884369306,5.967493526,5.479185963,6.371183148,5.734067393,5.796701206,5.234901474,5.487421731,5.234901474,5.965137104,5.684085302,5.234901474,5.739740213,5.439036348,5.651141772,5.234901474,5.831335921,5.852394945,5.94780061,6.490572933,6.483899611,5.448455423,6.559362616,5.692276425,5.643141288,5.947415423,5.234901474,5.843036714,5.234901474,7.083748691,6.036473182,5.64782593,5.234901474,5.892565994,8.404543757,6.151867192,7.582161174,7.653611168,6.114768907,7.363224009,7.59446893,7.691045872,7.806302357,7.714975184,7.717409199,8.191376137,7.466772287,7.787024251,8.015621761,7.876637074,8.094283452,7.62615719,7.158142292,7.384438954,7.20766847,7.269291941,7.297756687,7.475014808,7.222996315,7.918154665
"ENSG00000126705",9.306026905,8.495648173,8.177975443,6.946006631,8.6444413,7.479084655,9.630114187,9.081580242,8.814431694,9.827606402,9.937361666,7.537936455,8.101334416,7.293413821,8.75864851,6.959645101,7.118761952,7.48308898,9.071880748,7.09981307,6.988125909,6.908336157,7.43471489,7.169101536,7.693265786,7.405842121,7.538232463,7.339534226,7.433757585,6.729468006,7.407196579,7.217886963,7.833526722,7.275364689,7.484064348,6.03110263,7.215635556,8.463970494,7.354189885,7.094256987,6.555646346,7.424422144,7.289927572,6.760600532,7.316148845,7.55740069,7.331290942,6.348306758,7.286947203,7.08000394,6.96188238,7.01290917,7.205112509,6.880781903,7.62957522,7.255101583,7.329284607,6.967139117,7.400634772,7.146145552,7.46654877,7.309839343,7.283208021,7.266782043,7.139105974,7.202117989,7.030763484,7.082016097,7.485461862,7.357171006,7.215015885,7.434803657,7.594615048,7.204995287,9.50536035,7.403941169,6.961753422,7.091631998,6.724951939,6.934198081,6.884719675,8.840666757,7.171952215,7.218005137,6.426458517,7.231497102,8.133333516,6.477686459,8.987474807,9.513989885,6.909760221,8.78446515,8.711037298,9.30257466,8.962329669,9.153304842,9.382607673,8.983286696,9.097112663,9.132161011,9.249184695,8.484917907,9.310840565,9.22372148,8.694406414,7.40006881,8.465196578,8.05062909,8.542397805,8.989905686,8.436790447,8.889041533
"ENSG00000239291",7.692800149,7.269127183,6.766446191,7.141216349,7.052881922,5.85481582,8.142983284,7.594012611,7.954700936,7.986167467,7.443103016,6.60699124,6.499463159,5.815263173,7.137258805,6.959645101,6.677417417,7.275829028,8.039496314,7.535956136,6.655213038,8.092612217,6.628267968,6.990186524,6.55400573,6.036172219,7.162407566,6.645319188,5.628529114,5.684082444,6.563507861,6.663508898,7.008942973,6.03341356,6.030676931,6.582051452,6.175209912,8.428875686,6.267983013,6.63297945,6.77252387,5.627864511,7.431346274,5.688005146,6.149642588,7.439105441,6.817484968,5.234901474,6.716746603,6.252191142,6.750726859,6.046734734,5.823254839,5.904836376,5.657013011,6.995833887,6.315096118,5.870795066,5.815631306,5.487421731,6.116977545,6.668036621,5.684085302,6.141900895,5.923167219,5.963758452,5.615093315,5.882074843,6.121901331,6.053499549,6.658539528,6.7572899,7.126516358,6.024774526,8.949653863,6.081940916,5.937394342,5.902226552,5.814366812,6.702427247,5.234901474,6.91409161,6.21059744,5.884521227,5.722858121,6.281460874,8.64851594,6.731364105,7.95389203,8.351421316,6.591929248,7.989597838,8.869426864,7.887124696,7.856106774,8.448239509,8.396720907,7.938582195,7.458310409,7.589219824,8.099797973,7.890263626,8.53346767,7.724474662,7.493554128,7.799555756,7.571812588,7.670436485,7.043085707,7.151262174,7.044303229,8.144192589
"ENSG00000204304",10.35922399,9.582977065,9.463982246,7.757870017,9.804682905,8.490162634,11.05587579,10.11061527,11.07084859,10.20103628,10.39528942,9.199612893,9.338968664,8.877617407,9.881672621,8.481299567,7.87127651,8.71755019,9.795440347,9.036209913,8.500500702,9.726741285,8.719012183,8.574736731,8.174006382,9.161733984,10.39708068,8.525145668,8.530541339,9.036918797,8.912352013,8.790097733,8.259321277,8.899857875,8.959588983,9.852858278,8.287874442,8.333310543,8.650092204,9.414818441,9.927860428,8.437667611,8.710778233,9.461471708,9.756817567,7.655560245,8.639931379,8.596424338,8.502035097,8.942405839,8.220464523,8.675543038,9.245836795,8.540872924,8.523600981,8.784648216,8.38879384,9.690389158,9.185089768,8.829920745,8.825631411,10.06019889,8.711133677,9.040921184,9.091580136,9.063013897,8.81854179,8.745012249,9.131331702,9.00743186,8.467338506,8.942314454,8.886004446,8.972553466,10.94160069,8.813854116,9.236440737,8.550776865,8.447531139,8.635609129,8.998241732,7.951808111,8.607849747,8.804805165,8.59608168,8.648956754,8.333742014,7.752030801,10.5369287,10.93999458,7.689963391,10.23813646,10.85097031,11.31623942,10.73333541,11.11831809,10.79241414,10.88915222,10.97109895,11.01364228,10.91790784,10.27585126,10.66767526,10.64251459,10.01469714,8.305090529,9.85730766,9.310610912,9.875456234,10.20907419,9.881479313,8.606397998
"ENSG00000149218",9.929633532,10.66814056,10.21251857,11.27535703,9.605191365,9.82278011,10.16480836,9.153570059,9.520957637,11.1840485,11.71066953,9.616077122,10.25058122,10.37741513,10.44053438,11.44387901,10.03812683,9.041563099,10.28435684,10.06370362,11.64647461,7.284006341,11.91722046,9.940017238,9.582843199,8.979768737,10.02191991,9.992838039,9.775156956,10.15879887,9.997663001,10.44374576,9.96593943,11.16059823,9.14857467,10.48291305,10.13183946,9.984815677,9.542840106,11.08758541,9.413919558,9.46319718,8.941577604,9.102306048,10.43186906,9.798993719,10.19516939,10.46361202,9.702481543,11.87970227,12.99248062,8.641829898,8.681414744,10.09131132,9.715914094,10.21818827,9.641737065,9.086439303,9.686508597,9.929137154,9.284339837,11.42673156,10.74366952,9.685804053,9.800697926,9.770612443,10.27120395,11.29853142,9.233071496,9.369770892,10.29019642,10.00427873,9.013603056,9.274827087,10.67939792,9.209448122,9.348558197,10.18461207,9.555140588,10.12911175,10.13091355,9.298628293,10.51675439,8.641913212,10.74510574,10.70156747,10.32465141,11.04735847,11.91457726,9.927550732,10.61892494,12.17399003,11.13240266,9.414047327,9.032853336,9.871925748,10.38469835,10.24989143,10.300361,11.18795583,10.0723401,10.22036386,9.260179459,12.50382221,9.500112657,10.26713033,10.42767432,10.33241683,8.821332854,11.98072154,9.370003337,9.184357224
"ENSG00000081377",9.085868692,10.45594997,9.027746439,9.827454083,9.212911075,9.174989029,8.90426805,8.298789109,8.748530788,9.765366746,10.46309368,8.789999239,10.25825535,10.47879992,9.649418044,10.47898446,8.95387264,7.937051815,9.204114274,8.675036291,10.39265637,5.234901474,10.97912984,9.347018631,9.581167913,8.197808137,9.568994398,8.776284955,8.384200041,8.681000252,9.500435624,9.830526688,9.468026389,10.63877026,8.99008418,8.717490665,9.372745199,8.146419189,9.449516808,9.964937308,8.561835501,9.398366961,8.925092983,9.144478265,9.653482934,8.760830997,9.216033763,10.41651776,9.470265248,11.71638987,10.99290232,8.733294652,7.920868819,10.22701298,8.745395922,9.345266241,9.214229299,9.427816304,8.825211216,10.24493541,8.863173553,10.29872083,10.60729964,8.951470745,9.735054836,8.701443359,9.851663041,10.6986052,9.349946424,8.750969848,9.600260232,9.572506504,8.695870293,8.339374037,10.08766951,8.765817224,8.851157466,9.635367002,9.333130333,9.845656272,9.155468109,8.432244539,10.10612094,8.578251405,11.51298108,10.23453475,9.170615511,10.01185003,10.78564377,9.109629827,10.42129936,10.55050409,8.855079491,7.715169021,8.440828406,8.651580482,9.339396415,8.532475808,8.605883575,9.939045555,9.511183792,9.027882726,8.544628248,11.18725472,8.969038873,8.663304924,9.49415098,9.14733175,8.734306947,10.35376042,8.550440008,7.488493506
"ENSG00000128309",8.691285258,10.29767268,9.628221067,9.95834015,9.663224967,9.735144736,7.737051457,8.999768097,8.851509452,8.192796629,8.785377661,9.389886548,10.48280885,11.41909015,9.909618279,10.75665334,10.31730762,9.839773832,9.259696161,10.04737196,10.29310991,10.65070208,10.40277659,10.06221988,9.785508927,9.831843245,11.20149737,9.291970092,10.54082213,10.58439802,10.07691384,10.24829743,9.861011161,10.89625638,10.32443028,10.57485576,10.5304808,11.31569979,10.22879605,10.06545411,10.44068352,10.09420856,10.21031897,10.65951768,10.17753869,10.07080509,10.35901903,11.16785532,9.863722412,11.27753642,11.39385911,10.46463538,10.85318293,11.21654579,9.730720775,9.70291016,10.88073032,10.28269521,10.57723079,10.94511984,10.18225928,10.4450981,10.93125488,10.71042792,10.87451988,11.04866841,10.59666296,11.32477921,10.31587189,10.27168977,9.971580679,9.802551688,9.587598882,10.37354133,9.545437717,10.66988727,10.63222107,10.33758833,10.80647445,10.1203264,10.79562507,11.07623087,9.852058063,10.4780196,10.90013886,10.76766173,11.48392908,10.72996086,9.589431683,7.602906316,9.826415191,9.795259288,9.414575226,8.039893194,8.19576244,8.18676626,7.959897146,8.749364872,8.737935962,8.504595303,7.967453554,9.205135007,7.495294477,9.897702323,9.158473361,10.67231053,10.71085179,10.66886475,9.271387719,9.656268918,9.470833841,11.02942294
"ENSG00000137414",10.06648258,10.60828066,9.633218575,10.35427143,9.325180121,10.36436492,10.20457802,9.819653424,9.9667908,8.702520185,9.276685303,11.30472749,9.982856212,9.889007407,10.60324676,9.873676598,10.10712615,11.24248294,9.515763755,12.46603668,11.53834956,11.76720627,9.814694868,10.77137863,10.12115421,10.12697138,11.82091126,10.76894071,10.27762792,11.98549052,10.61975491,10.37717811,9.541092717,9.523757625,9.521547789,12.83255008,9.809705679,9.452554687,9.915069172,11.55067523,12.37370234,10.02379047,9.795417844,12.23038473,12.7125657,9.57800619,10.18025049,10.700616,10.48742924,10.39663447,9.58570427,9.716511041,10.58400712,10.68554937,9.756270947,10.87670533,10.22189447,12.07921418,10.52061729,11.77973763,10.61666981,12.22706112,10.26124758,10.52123647,10.58331663,10.68678959,10.64915238,9.978564014,11.25248576,11.0376522,11.0941248,10.7832883,10.71574145,9.980863939,9.317455607,9.699109979,12.1376059,10.03778441,9.719924575,11.8445353,11.7485917,8.249473109,11.34483456,10.70180193,12.31705763,9.617148872,9.963413656,10.78247346,9.725941529,9.461911071,9.96514195,9.720468071,10.02006408,10.05046111,9.954931621,10.07474831,9.75686586,9.674538726,10.08947987,9.390061498,9.924083786,10.18034509,9.713824884,9.346251133,9.744131942,9.98619629,10.03431173,9.987502668,9.595404124,9.939403643,10.05460313,8.649520486
"ENSG00000180992",9.115649081,9.526488053,9.725010013,10.0810422,10.08480987,10.5501228,7.936982632,8.896909518,8.877414496,7.306274913,7.831299308,10.05056912,10.17960891,10.75873198,9.318934631,10.18219067,10.10798962,9.961491902,8.473669747,10.07985202,9.943316189,9.150139434,9.84690163,10.23793795,10.27084085,10.49941487,10.17022306,9.714666783,10.80427483,10.54582635,10.25140397,9.889082353,10.43821271,10.57650683,10.80967566,9.634914296,10.49873543,11.35781171,10.50887842,9.353941969,9.899710045,10.59964978,10.61357593,9.960671042,9.962101111,10.31067663,10.06501556,11.2804527,10.0863953,10.03564305,10.74170472,10.74823846,10.99963321,10.37458892,10.17539681,10.1751823,10.47579943,10.41526891,10.66324239,10.34592363,10.67261323,9.867187158,10.35078309,10.76308547,10.95335111,10.74257184,10.81639588,10.61359962,10.38005749,10.86531565,9.703420951,9.667529166,9.916695909,10.63301236,9.188243047,10.60474714,10.28883357,11.05095323,10.9328898,9.918444307,10.48754652,11.01476315,9.777419792,10.76885958,9.937645162,10.6104069,11.73606416,10.57151807,9.010853915,8.303463951,10.39514909,8.976896995,8.959320302,7.777472712,9.246333587,7.746254092,7.97568131,8.482973025,9.032972343,7.597088706,7.994954822,9.353241289,7.404963999,9.387110996,9.736094565,10.46902982,10.09273793,10.25455284,9.922989564,8.941638815,10.02861509,11.57045826
"ENSG00000173281",8.520834237,9.330562559,8.031715953,9.066707916,8.21650101,8.333326073,8.675347205,8.623335363,8.65961453,8.878385312,8.14988645,9.402207119,8.225917776,7.766407729,8.642748148,8.219794706,9.586161451,10.40593632,8.254500613,11.61681547,9.382650855,11.75544178,8.135307279,9.367522453,8.379254194,8.570359048,9.568994398,8.822314375,8.019890338,10.92896863,8.703977952,9.002929386,7.672544966,8.017871734,8.620932048,11.32463347,8.864502882,7.80277077,9.017882947,10.32538092,11.26200029,7.946478507,7.98275443,11.18491969,10.93941304,7.55740069,9.341313458,8.982275756,8.943485989,7.877413641,8.646326918,8.046555944,8.448167951,8.488131936,8.383995902,8.771793549,8.37454385,10.84680968,8.914772112,10.33044144,8.808622751,10.41982429,8.793824267,8.461671882,8.983958376,8.961201756,9.369253094,8.503629616,9.712693974,9.14732216,8.899404171,8.778223966,9.275733116,8.597816412,8.480638425,8.363153534,9.870215122,8.129219686,7.265304484,8.50552745,9.740336723,8.077129423,10.07131598,8.694682437,10.21506328,7.716301582,7.684535013,9.053147641,8.94561626,8.509376258,8.577200847,8.287755854,8.686897027,8.160274317,8.317076423,9.045684451,8.333427905,8.872864203,8.816428313,8.289663997,8.916631919,9.415603905,8.870880903,9.027784108,8.386509159,8.89731025,8.793713249,8.818608829,7.812489778,9.318868959,8.184674265,7.978221833
"ENSG00000130202",8.30813928,9.275253276,8.805786629,9.535426202,8.303097147,8.948846766,8.937457473,8.870814991,9.776248394,9.752588762,7.385531024,9.349733679,9.656555394,10.00162219,8.997185125,10.87128361,10.57247226,10.85699806,7.815567349,10.49059302,11.67652099,12.18038039,9.385496545,10.76967269,9.564306641,10.91029372,10.94715246,9.898571256,10.45348815,9.89131454,8.527277042,9.164148479,8.381419356,9.331164213,10.02710688,8.238303562,9.851478023,9.363230538,9.498197161,9.811865707,9.762609615,9.346182814,9.040502623,8.862689392,10.03800257,9.864234405,9.972099097,10.15014269,8.483698031,10.45466526,9.58570427,9.46861378,11.23750648,9.941469936,9.832021504,10.26754878,9.549345629,9.365741732,10.63825372,10.81957466,10.55720227,10.9729306,10.53752762,9.884792295,9.921890096,10.0928255,10.68465118,9.873680773,10.41672223,11.02477104,9.839396197,9.208846901,8.911205657,10.49594783,7.572750917,11.3626374,9.610659748,9.552045515,9.185887978,9.747735625,10.27736911,9.623806126,8.452726231,9.992881781,9.226909495,9.584527647,8.545244611,9.742778343,8.553304214,7.839302068,8.758922537,8.749702786,8.126405245,9.297413234,7.981627917,9.288241933,7.253417963,9.622947315,9.820376797,7.702666515,8.373948545,9.194425788,9.413144208,9.05908326,9.533644206,9.822064167,9.702794397,9.736030801,8.815142592,9.388144515,9.444825679,10.3326841
"ENSG00000102858",10.89405234,10.40547142,10.36280015,9.704925086,10.36436007,8.931780936,11.30922118,10.72259421,11.85615156,11.64041677,11.74782243,9.566617046,10.20166842,9.18003666,11.23965724,9.759958504,9.472583031,10.09840917,11.16734209,9.788979986,9.12351984,12.22797755,9.603004693,9.625596741,9.818568309,9.143188443,10.74380764,9.25899458,9.064159919,9.644519372,9.903742699,9.965351547,9.682813544,9.195253303,8.826878996,11.1612869,8.938476766,10.84749589,9.227262277,10.68801276,10.90694427,8.756829422,9.464231009,9.45633849,10.0646397,10.25476958,9.856965607,8.845969608,9.735770606,9.980904642,10.24397765,9.11327864,9.919686239,9.359388782,8.788726128,9.643314814,9.298922885,10.15979907,9.646160151,9.319027142,8.817152498,10.04435269,9.128746359,9.182847449,9.227280915,9.675024662,9.065090933,9.531310166,9.170849882,9.234137995,9.572220821,9.824962296,10.01106414,9.251448163,11.66472592,9.215660724,9.597498655,9.174599448,8.806557381,9.891578658,9.964249364,9.551477021,9.619790993,8.982468786,8.76196084,8.958974675,11.84418429,9.42007964,11.11569804,11.35883405,9.222319399,11.06254575,11.2391878,12.04331918,11.22619817,11.53284701,11.34088113,11.65136766,11.09873357,11.32931688,11.23266459,11.0112384,11.50518921,10.98537863,10.37752307,10.05822671,11.35928745,10.87041074,10.15431388,10.73272472,10.30922769,11.00023348
